,u,i,ts,label,idx
81213,63,1281,28160638.0,0.0,81214
81214,186,1321,28160698.0,0.0,81215
81215,107,1092,28160842.0,0.0,81216
81216,118,1709,28160890.0,0.0,81217
81217,178,1091,28160934.0,0.0,81218
81218,186,1553,28160978.0,0.0,81219
81219,107,1092,28161052.0,0.0,81220
81220,186,1303,28161138.0,0.0,81221
81221,214,1415,28161259.0,0.0,81222
81222,107,1092,28161263.0,0.0,81223
81223,63,992,28161316.0,0.0,81224
81224,225,1256,28161324.0,0.0,81225
81225,186,1571,28161448.0,0.0,81226
81226,107,1092,28161473.0,0.0,81227
81227,224,1630,28161569.0,0.0,81228
81228,107,1092,28161684.0,0.0,81229
81229,128,1402,28161727.0,0.0,81230
81230,63,1320,28161814.0,0.0,81231
81231,107,1092,28161895.0,0.0,81232
81232,178,1442,28161905.0,0.0,81233
81233,168,1180,28162022.0,0.0,81234
81234,195,984,28162122.0,0.0,81235
81235,136,1002,28162171.0,0.0,81236
81236,229,1605,28162193.0,0.0,81237
81237,186,1552,28162289.0,0.0,81238
81238,4,1120,28162339.0,0.0,81239
81239,195,1151,28162419.0,0.0,81240
81240,168,1449,28162453.0,0.0,81241
81241,4,1008,28162503.0,0.0,81242
81242,23,1350,28162559.0,0.0,81243
81243,168,1196,28162671.0,0.0,81244
81244,192,1136,28162682.0,0.0,81245
81245,4,1170,28162715.0,0.0,81246
81246,129,1096,28162753.0,0.0,81247
81247,136,1199,28162815.0,0.0,81248
81248,4,1006,28162942.0,0.0,81249
81249,23,1189,28162943.0,0.0,81250
81250,23,1514,28163079.0,0.0,81251
81251,54,1033,28163092.0,0.0,81252
81252,2,1561,28163249.0,0.0,81253
81253,129,1191,28163334.0,0.0,81254
81254,2,1156,28163478.0,0.0,81255
81255,23,1676,28163500.0,0.0,81256
81256,212,1481,28163533.0,0.0,81257
81257,168,1571,28163612.0,0.0,81258
81258,23,1656,28163722.0,0.0,81259
81259,227,1700,28163777.0,0.0,81260
81260,225,1052,28163780.0,0.0,81261
81261,185,1259,28163997.0,0.0,81262
81262,2,1035,28164147.0,0.0,81263
81263,192,1638,28164265.0,0.0,81264
81264,168,1100,28164292.0,0.0,81265
81265,107,1092,28164539.0,0.0,81266
81266,136,1457,28164576.0,0.0,81267
81267,107,1092,28164750.0,0.0,81268
81268,23,1194,28164858.0,0.0,81269
81269,107,1092,28164960.0,0.0,81270
81270,224,1630,28165160.0,0.0,81271
81271,107,1274,28165201.0,0.0,81272
81272,95,1650,28165215.0,0.0,81273
81273,168,1001,28165899.0,0.0,81274
81274,107,1137,28165918.0,0.0,81275
81275,129,1645,28166098.0,0.0,81276
81276,59,1087,28166233.0,0.0,81277
81277,129,1657,28166288.0,0.0,81278
81278,23,1359,28166294.0,0.0,81279
81279,168,1046,28166367.0,0.0,81280
81280,107,1193,28166378.0,0.0,81281
81281,195,1139,28166421.0,0.0,81282
81282,225,1265,28166570.0,0.0,81283
81283,107,1088,28166699.0,0.0,81284
81284,33,1606,28167052.0,0.0,81285
81285,23,1156,28167234.0,0.0,81286
81286,168,1684,28167287.0,0.0,81287
81287,206,1168,28167321.0,0.0,81288
81288,168,1189,28167520.0,0.0,81289
81289,225,1124,28167538.0,0.0,81290
81290,95,1492,28167540.0,0.0,81291
81291,206,1260,28167551.0,0.0,81292
81292,168,1066,28167630.0,0.0,81293
81293,168,1047,28167674.0,0.0,81294
81294,168,1156,28167677.0,0.0,81295
81295,168,1376,28167681.0,0.0,81296
81296,168,1121,28167686.0,0.0,81297
81297,168,1060,28167691.0,0.0,81298
81298,168,1676,28167701.0,0.0,81299
81299,168,1193,28167705.0,0.0,81300
81300,168,1338,28167719.0,0.0,81301
81301,168,1000,28167721.0,0.0,81302
81302,168,1040,28167735.0,0.0,81303
81303,168,1096,28167738.0,0.0,81304
81304,168,1475,28167749.0,0.0,81305
81305,168,1450,28167757.0,0.0,81306
81306,168,1026,28167760.0,0.0,81307
81307,168,1393,28167763.0,0.0,81308
81308,168,1167,28167774.0,0.0,81309
81309,168,1438,28167777.0,0.0,81310
81310,168,1003,28167780.0,0.0,81311
81311,168,1053,28168040.0,0.0,81312
81312,107,1193,28168052.0,0.0,81313
81313,168,1609,28168059.0,0.0,81314
81314,129,1616,28168660.0,0.0,81315
81315,224,1630,28168746.0,0.0,81316
81316,95,1599,28168838.0,0.0,81317
81317,206,1244,28168857.0,0.0,81318
81318,75,1678,28168915.0,0.0,81319
81319,206,1262,28169097.0,0.0,81320
81320,95,1599,28169161.0,0.0,81321
81321,206,1153,28169282.0,0.0,81322
81322,107,1078,28169361.0,0.0,81323
81323,206,1263,28169478.0,0.0,81324
81324,94,1581,28169494.0,0.0,81325
81325,95,1561,28169604.0,0.0,81326
81326,94,1426,28169751.0,0.0,81327
81327,206,1264,28169843.0,0.0,81328
81328,94,1581,28169911.0,0.0,81329
81329,107,1083,28169984.0,0.0,81330
81330,94,1581,28170077.0,0.0,81331
81331,206,1304,28170193.0,0.0,81332
81332,94,1581,28170318.0,0.0,81333
81333,206,1300,28170645.0,0.0,81334
81334,185,1259,28170782.0,0.0,81335
81335,94,1425,28170811.0,0.0,81336
81336,206,1306,28170915.0,0.0,81337
81337,95,1599,28171393.0,0.0,81338
81338,126,1136,28171445.0,0.0,81339
81339,206,1427,28171446.0,0.0,81340
81340,110,1435,28171657.0,0.0,81341
81341,126,982,28171746.0,0.0,81342
81342,95,1561,28171835.0,0.0,81343
81343,227,1572,28172211.0,0.0,81344
81344,110,1530,28172279.0,0.0,81345
81345,224,1630,28172332.0,0.0,81346
81346,94,1426,28172822.0,0.0,81347
81347,225,1471,28172878.0,0.0,81348
81348,206,1512,28173023.0,0.0,81349
81349,94,1581,28173133.0,0.0,81350
81350,91,1192,28173238.0,0.0,81351
81351,178,1028,28173301.0,0.0,81352
81352,63,1502,28173388.0,0.0,81353
81353,94,1426,28173454.0,0.0,81354
81354,178,1253,28173581.0,0.0,81355
81355,94,1426,28173765.0,0.0,81356
81356,216,1066,28173919.0,0.0,81357
81357,94,1426,28174081.0,0.0,81358
81358,178,1610,28174287.0,0.0,81359
81359,206,1489,28174341.0,0.0,81360
81360,94,1426,28174391.0,0.0,81361
81361,206,1648,28174571.0,0.0,81362
81362,216,1067,28174623.0,0.0,81363
81363,144,1484,28174686.0,0.0,81364
81364,2,1561,28174709.0,0.0,81365
81365,178,1058,28174778.0,0.0,81366
81366,206,1073,28174801.0,0.0,81367
81367,206,1645,28175021.0,0.0,81368
81368,94,1527,28175064.0,0.0,81369
81369,2,1156,28175072.0,0.0,81370
81370,206,1649,28175201.0,0.0,81371
81371,178,1524,28175219.0,0.0,81372
81372,33,1400,28175265.0,0.0,81373
81373,206,1645,28175412.0,0.0,81374
81374,178,1095,28175469.0,0.0,81375
81375,206,1649,28175592.0,0.0,81376
81376,2,1035,28175742.0,0.0,81377
81377,224,1630,28175924.0,0.0,81378
81378,119,1540,28176858.0,0.0,81379
81379,25,1105,28176909.0,0.0,81380
81380,113,1558,28177087.0,0.0,81381
81381,216,1067,28177236.0,0.0,81382
81382,94,1581,28177581.0,0.0,81383
81383,178,1091,28177593.0,0.0,81384
81384,165,1491,28178047.0,0.0,81385
81385,94,1581,28178067.0,0.0,81386
81386,159,1473,28178104.0,0.0,81387
81387,63,1485,28178256.0,0.0,81388
81388,178,1049,28178604.0,0.0,81389
81389,33,1144,28178735.0,0.0,81390
81390,206,987,28178762.0,0.0,81391
81391,33,1491,28178958.0,0.0,81392
81392,178,1432,28179005.0,0.0,81393
81393,159,1542,28179048.0,0.0,81394
81394,165,1491,28179078.0,0.0,81395
81395,204,1107,28179123.0,0.0,81396
81396,206,987,28179273.0,0.0,81397
81397,165,1301,28179454.0,0.0,81398
81398,224,1630,28179510.0,0.0,81399
81399,159,1456,28179578.0,0.0,81400
81400,33,1199,28179583.0,0.0,81401
81401,204,1358,28179593.0,0.0,81402
81402,165,1453,28179615.0,0.0,81403
81403,159,1635,28179748.0,0.0,81404
81404,204,1157,28179863.0,0.0,81405
81405,94,1357,28179983.0,0.0,81406
81406,216,1066,28180045.0,0.0,81407
81407,159,991,28180140.0,0.0,81408
81408,204,1272,28180183.0,0.0,81409
81409,25,1510,28180206.0,0.0,81410
81410,206,1653,28180294.0,0.0,81411
81411,178,1000,28180398.0,0.0,81412
81412,206,1670,28180494.0,0.0,81413
81413,225,1496,28180541.0,0.0,81414
81414,206,1639,28180724.0,0.0,81415
81415,216,1067,28180749.0,0.0,81416
81416,206,1597,28180995.0,0.0,81417
81417,206,1556,28181235.0,0.0,81418
81418,206,1671,28181497.0,0.0,81419
81419,178,1256,28181642.0,0.0,81420
81420,96,1436,28182387.0,0.0,81421
81421,216,1067,28182741.0,0.0,81422
81422,178,1136,28182920.0,0.0,81423
81423,216,1066,28183015.0,0.0,81424
81424,224,1630,28183096.0,0.0,81425
81425,94,1581,28183142.0,0.0,81426
81426,96,1124,28183295.0,0.0,81427
81427,94,1669,28183418.0,0.0,81428
81428,178,1350,28183636.0,0.0,81429
81429,216,1067,28183719.0,0.0,81430
81430,2,1561,28183967.0,0.0,81431
81431,2,1156,28184195.0,0.0,81432
81432,147,1675,28184274.0,0.0,81433
81433,33,1341,28184285.0,0.0,81434
81434,117,1674,28184304.0,0.0,81435
81435,94,1581,28184326.0,0.0,81436
81436,147,1283,28184575.0,0.0,81437
81437,178,1407,28184759.0,0.0,81438
81438,119,1463,28184761.0,0.0,81439
81439,2,1035,28184866.0,0.0,81440
81440,117,1160,28184993.0,0.0,81441
81441,33,1176,28185127.0,0.0,81442
81442,178,1442,28185201.0,0.0,81443
81443,165,1643,28185338.0,0.0,81444
81444,165,1644,28185543.0,0.0,81445
81445,147,1035,28185677.0,0.0,81446
81446,219,1681,28185709.0,0.0,81447
81447,165,1664,28185733.0,0.0,81448
81448,33,1577,28185764.0,0.0,81449
81449,2,1035,28185901.0,0.0,81450
81450,147,1451,28185917.0,0.0,81451
81451,33,1013,28185987.0,0.0,81452
81452,33,1469,28186438.0,0.0,81453
81453,224,1630,28186687.0,0.0,81454
81454,208,1390,28186805.0,0.0,81455
81455,33,1403,28187126.0,0.0,81456
81456,33,1031,28187339.0,0.0,81457
81457,94,1581,28187506.0,0.0,81458
81458,165,1547,28187643.0,0.0,81459
81459,94,1581,28187822.0,0.0,81460
81460,165,1068,28187899.0,0.0,81461
81461,119,1174,28188360.0,0.0,81462
81462,119,1463,28188568.0,0.0,81463
81463,165,1632,28188895.0,0.0,81464
81464,33,1012,28188897.0,0.0,81465
81465,165,1165,28189587.0,0.0,81466
81466,5,1239,28189636.0,0.0,81467
81467,165,1503,28189876.0,0.0,81468
81468,224,1630,28190273.0,0.0,81469
81469,185,1259,28190462.0,0.0,81470
81470,94,1581,28190606.0,0.0,81471
81471,147,1676,28190882.0,0.0,81472
81472,94,1581,28190927.0,0.0,81473
81473,208,1463,28190983.0,0.0,81474
81474,147,1694,28191142.0,0.0,81475
81475,147,1693,28191632.0,0.0,81476
81476,126,1237,28191880.0,0.0,81477
81477,165,1026,28192496.0,0.0,81478
81478,165,1676,28192715.0,0.0,81479
81479,126,1383,28192758.0,0.0,81480
81480,94,1581,28193821.0,0.0,81481
81481,224,1630,28193859.0,0.0,81482
81482,94,1581,28194142.0,0.0,81483
81483,117,1160,28194145.0,0.0,81484
81484,117,1160,28195160.0,0.0,81485
81485,94,1589,28195275.0,0.0,81486
81486,206,1107,28196091.0,0.0,81487
81487,206,1358,28196562.0,0.0,81488
81488,206,1157,28196827.0,0.0,81489
81489,206,1359,28197123.0,0.0,81490
81490,127,1545,28197216.0,0.0,81491
81491,206,1138,28197269.0,0.0,81492
81492,224,1630,28197450.0,0.0,81493
81493,94,1581,28197562.0,0.0,81494
81494,206,1386,28197571.0,0.0,81495
81495,206,1387,28198003.0,0.0,81496
81496,94,1581,28198048.0,0.0,81497
81497,53,1220,28198329.0,0.0,81498
81498,53,1228,28198840.0,0.0,81499
81499,165,1424,28199192.0,0.0,81500
81500,167,1726,28199588.0,0.0,81501
81501,165,1507,28200004.0,0.0,81502
81502,53,1583,28200885.0,0.0,81503
81503,165,1537,28200935.0,0.0,81504
81504,224,1630,28201036.0,0.0,81505
81505,165,1076,28201164.0,0.0,81506
81506,94,1581,28201438.0,0.0,81507
81507,126,1147,28201491.0,0.0,81508
81508,206,1272,28201646.0,0.0,81509
81509,94,1581,28201759.0,0.0,81510
81510,166,1491,28202190.0,0.0,81511
81511,94,1581,28202245.0,0.0,81512
81512,206,1645,28202306.0,0.0,81513
81513,53,1322,28202424.0,0.0,81514
81514,206,1222,28202571.0,0.0,81515
81515,206,1223,28203700.0,0.0,81516
81516,53,1330,28203822.0,0.0,81517
81517,53,1625,28203987.0,0.0,81518
81518,206,1300,28204116.0,0.0,81519
81519,206,1023,28204446.0,0.0,81520
81520,224,1630,28204622.0,0.0,81521
81521,53,1398,28205441.0,0.0,81522
81522,53,1540,28205555.0,0.0,81523
81523,94,1581,28206224.0,0.0,81524
81524,166,1486,28206251.0,0.0,81525
81525,94,1581,28206544.0,0.0,81526
81526,6,1072,28206613.0,0.0,81527
81527,94,1581,28206865.0,0.0,81528
81528,94,1581,28207185.0,0.0,81529
81529,167,1672,28207217.0,0.0,81530
81530,94,1581,28207505.0,0.0,81531
81531,166,1328,28207603.0,0.0,81532
81532,166,1532,28207954.0,0.0,81533
81533,23,1156,28208022.0,0.0,81534
81534,224,1630,28208213.0,0.0,81535
81535,175,1657,28208514.0,0.0,81536
81536,166,1005,28208793.0,0.0,81537
81537,94,1581,28209427.0,0.0,81538
81538,23,1055,28209539.0,0.0,81539
81539,94,1581,28210244.0,0.0,81540
81540,94,1581,28210564.0,0.0,81541
81541,124,1234,28210991.0,0.0,81542
81542,167,1140,28211517.0,0.0,81543
81543,166,1037,28211686.0,0.0,81544
81544,224,1630,28211799.0,0.0,81545
81545,150,981,28212340.0,0.0,81546
81546,166,1441,28212396.0,0.0,81547
81547,150,1231,28212575.0,0.0,81548
81548,166,1524,28212651.0,0.0,81549
81549,205,1679,28212730.0,0.0,81550
81550,171,1012,28212770.0,0.0,81551
81551,150,1056,28212805.0,0.0,81552
81552,150,1096,28213021.0,0.0,81553
81553,171,1127,28213034.0,0.0,81554
81554,150,1057,28213271.0,0.0,81555
81555,150,1254,28213517.0,0.0,81556
81556,150,1246,28213743.0,0.0,81557
81557,171,1662,28214148.0,0.0,81558
81558,150,1270,28214279.0,0.0,81559
81559,94,1581,28214295.0,0.0,81560
81560,41,1358,28214398.0,0.0,81561
81561,129,1295,28214455.0,0.0,81562
81562,171,1259,28214467.0,0.0,81563
81563,150,1271,28214555.0,0.0,81564
81564,94,1581,28214781.0,0.0,81565
81565,150,1055,28214850.0,0.0,81566
81566,205,1031,28214993.0,0.0,81567
81567,150,981,28215145.0,0.0,81568
81568,93,1145,28215272.0,0.0,81569
81569,41,1673,28215339.0,0.0,81570
81570,150,1231,28215380.0,0.0,81571
81571,224,1630,28215385.0,0.0,81572
81572,225,1725,28215489.0,0.0,81573
81573,41,1631,28215547.0,0.0,81574
81574,150,1056,28215605.0,0.0,81575
81575,59,981,28215748.0,0.0,81576
81576,94,1581,28215817.0,0.0,81577
81577,150,1096,28215820.0,0.0,81578
81578,59,1087,28215983.0,0.0,81579
81579,59,1056,28216213.0,0.0,81580
81580,94,1581,28216303.0,0.0,81581
81581,59,1096,28216429.0,0.0,81582
81582,94,1107,28216608.0,0.0,81583
81583,59,1057,28216680.0,0.0,81584
81584,208,1514,28216827.0,0.0,81585
81585,94,1332,28216859.0,0.0,81586
81586,59,1254,28216925.0,0.0,81587
81587,2,1561,28217034.0,0.0,81588
81588,94,1358,28217079.0,0.0,81589
81589,144,1555,28217107.0,0.0,81590
81590,59,1246,28217156.0,0.0,81591
81591,13,1151,28217198.0,0.0,81592
81592,2,1156,28217264.0,0.0,81593
81593,94,1157,28217344.0,0.0,81594
81594,13,984,28217478.0,0.0,81595
81595,208,1514,28217578.0,0.0,81596
81596,94,1359,28217645.0,0.0,81597
81597,59,1270,28217691.0,0.0,81598
81598,94,1138,28217935.0,0.0,81599
81599,2,1035,28217936.0,0.0,81600
81600,59,1271,28217967.0,0.0,81601
81601,180,1683,28218043.0,0.0,81602
81602,229,1584,28218110.0,0.0,81603
81603,94,1386,28218240.0,0.0,81604
81604,59,1055,28218262.0,0.0,81605
81605,94,1387,28218530.0,0.0,81606
81606,59,981,28218557.0,0.0,81607
81607,41,1157,28218615.0,0.0,81608
81608,59,1087,28218792.0,0.0,81609
81609,94,1272,28218811.0,0.0,81610
81610,224,1630,28218976.0,0.0,81611
81611,59,1056,28219018.0,0.0,81612
81612,184,1253,28219077.0,0.0,81613
81613,94,1581,28219507.0,0.0,81614
81614,225,1609,28219570.0,0.0,81615
81615,2,1231,28219693.0,0.0,81616
81616,59,1656,28219819.0,0.0,81617
81617,94,1581,28219822.0,0.0,81618
81618,2,996,28219941.0,0.0,81619
81619,59,1657,28220004.0,0.0,81620
81620,225,1604,28220157.0,0.0,81621
81621,2,1561,28220206.0,0.0,81622
81622,94,1581,28220313.0,0.0,81623
81623,2,1156,28220435.0,0.0,81624
81624,194,1570,28220576.0,0.0,81625
81625,202,1074,28220681.0,0.0,81626
81626,212,1146,28220940.0,0.0,81627
81627,2,1035,28221105.0,0.0,81628
81628,94,1581,28221349.0,0.0,81629
81629,227,1273,28221639.0,0.0,81630
81630,94,1581,28221664.0,0.0,81631
81631,194,1570,28222175.0,0.0,81632
81632,224,1630,28222562.0,0.0,81633
81633,9,1039,28222873.0,0.0,81634
81634,212,1643,28222965.0,0.0,81635
81635,227,988,28223122.0,0.0,81636
81636,212,1436,28223197.0,0.0,81637
81637,227,1184,28223336.0,0.0,81638
81638,194,1570,28223665.0,0.0,81639
81639,55,1374,28224308.0,0.0,81640
81640,180,1550,28224400.0,0.0,81641
81641,94,1669,28224403.0,0.0,81642
81642,33,1259,28224776.0,0.0,81643
81643,94,1581,28224878.0,0.0,81644
81644,33,1467,28225030.0,0.0,81645
81645,94,1581,28225199.0,0.0,81646
81646,55,1121,28225242.0,0.0,81647
81647,172,1115,28225606.0,0.0,81648
81648,94,1581,28225684.0,0.0,81649
81649,94,1581,28226004.0,0.0,81650
81650,17,1021,28226080.0,0.0,81651
81651,224,1630,28226148.0,0.0,81652
81652,227,1616,28226185.0,0.0,81653
81653,129,1121,28227604.0,0.0,81654
81654,53,1104,28227750.0,0.0,81655
81655,203,1046,28227808.0,0.0,81656
81656,53,1625,28227860.0,0.0,81657
81657,143,1307,28228297.0,0.0,81658
81658,203,1366,28228321.0,0.0,81659
81659,212,1427,28228420.0,0.0,81660
81660,129,1181,28228460.0,0.0,81661
81661,180,1637,28228497.0,0.0,81662
81662,212,1263,28228629.0,0.0,81663
81663,126,1609,28228710.0,0.0,81664
81664,180,1642,28228772.0,0.0,81665
81665,168,1028,28228973.0,0.0,81666
81666,227,1572,28229033.0,0.0,81667
81667,94,1581,28229123.0,0.0,81668
81668,136,1700,28229271.0,0.0,81669
81669,227,1662,28229402.0,0.0,81670
81670,94,1581,28229444.0,0.0,81671
81671,2,1044,28229449.0,0.0,81672
81672,53,1398,28229727.0,0.0,81673
81673,136,1002,28229771.0,0.0,81674
81674,168,1331,28229837.0,0.0,81675
81675,171,1292,28229869.0,0.0,81676
81676,168,1113,28230323.0,0.0,81677
81677,227,1398,28230404.0,0.0,81678
81678,94,1581,28230480.0,0.0,81679
81679,168,1178,28230598.0,0.0,81680
81680,212,1671,28230656.0,0.0,81681
81681,94,1581,28230795.0,0.0,81682
81682,168,1095,28230907.0,0.0,81683
81683,168,1052,28231184.0,0.0,81684
81684,94,1057,28231281.0,0.0,81685
81685,168,1472,28231584.0,0.0,81686
81686,143,1526,28231621.0,0.0,81687
81687,94,1056,28231777.0,0.0,81688
81688,212,1118,28232176.0,0.0,81689
81689,212,1146,28232405.0,0.0,81690
81690,231,1678,28232862.0,0.0,81691
81691,94,1087,28232883.0,0.0,81692
81692,8,1704,28232931.0,0.0,81693
81693,139,1067,28233001.0,0.0,81694
81694,168,1430,28233084.0,0.0,81695
81695,8,1700,28233124.0,0.0,81696
81696,8,1721,28233329.0,0.0,81697
81697,94,1581,28233519.0,0.0,81698
81698,168,1016,28233544.0,0.0,81699
81699,139,1600,28233588.0,0.0,81700
81700,209,993,28233696.0,0.0,81701
81701,94,1581,28233839.0,0.0,81702
81702,168,1241,28234110.0,0.0,81703
81703,168,1191,28234625.0,0.0,81704
81704,168,1160,28234631.0,0.0,81705
81705,168,1127,28234639.0,0.0,81706
81706,168,1133,28234643.0,0.0,81707
81707,168,998,28234682.0,0.0,81708
81708,168,1407,28234686.0,0.0,81709
81709,168,1486,28234710.0,0.0,81710
81710,168,1196,28234727.0,0.0,81711
81711,139,1594,28234807.0,0.0,81712
81712,94,1581,28234875.0,0.0,81713
81713,139,1066,28235045.0,0.0,81714
81714,168,1605,28235066.0,0.0,81715
81715,180,1489,28235181.0,0.0,81716
81716,168,1115,28235189.0,0.0,81717
81717,139,1600,28235359.0,0.0,81718
81718,94,1581,28235361.0,0.0,81719
81719,141,1594,28235379.0,0.0,81720
81720,168,1524,28235538.0,0.0,81721
81721,136,1587,28235661.0,0.0,81722
81722,94,1581,28235681.0,0.0,81723
81723,139,1067,28235841.0,0.0,81724
81724,168,1029,28235855.0,0.0,81725
81725,94,1288,28235956.0,0.0,81726
81726,168,1471,28236083.0,0.0,81727
81727,94,1529,28236142.0,0.0,81728
81728,212,1361,28236291.0,0.0,81729
81729,94,1524,28236317.0,0.0,81730
81730,168,1374,28236351.0,0.0,81731
81731,168,1570,28236355.0,0.0,81732
81732,168,1207,28236358.0,0.0,81733
81733,94,1327,28236512.0,0.0,81734
81734,165,1096,28236527.0,0.0,81735
81735,168,993,28236527.0,0.0,81736
81736,168,1030,28236766.0,0.0,81737
81737,168,1193,28236771.0,0.0,81738
81738,180,1591,28236811.0,0.0,81739
81739,94,1581,28236948.0,0.0,81740
81740,180,1705,28237102.0,0.0,81741
81741,33,1578,28237144.0,0.0,81742
81742,168,1189,28237217.0,0.0,81743
81743,212,1386,28237391.0,0.0,81744
81744,168,1057,28237468.0,0.0,81745
81745,168,1393,28237472.0,0.0,81746
81746,168,1530,28237515.0,0.0,81747
81747,155,1145,28237721.0,0.0,81748
81748,212,1650,28237722.0,0.0,81749
81749,168,1324,28237779.0,0.0,81750
81750,168,1230,28237788.0,0.0,81751
81751,21,1070,28237829.0,0.0,81752
81752,84,1077,28237842.0,0.0,81753
81753,21,1070,28237997.0,0.0,81754
81754,84,1301,28238038.0,0.0,81755
81755,21,1201,28238182.0,0.0,81756
81756,94,1581,28238290.0,0.0,81757
81757,168,1042,28238298.0,0.0,81758
81758,21,1380,28238388.0,0.0,81759
81759,84,1069,28238409.0,0.0,81760
81760,212,1655,28238537.0,0.0,81761
81761,168,1096,28238583.0,0.0,81762
81762,33,1434,28238600.0,0.0,81763
81763,21,1229,28238608.0,0.0,81764
81764,94,1581,28238776.0,0.0,81765
81765,168,1253,28238792.0,0.0,81766
81766,168,1066,28238801.0,0.0,81767
81767,168,1565,28238823.0,0.0,81768
81768,168,1475,28238835.0,0.0,81769
81769,172,1675,28239045.0,0.0,81770
81770,194,1093,28239097.0,0.0,81771
81771,129,1096,28239121.0,0.0,81772
81772,94,1425,28239266.0,0.0,81773
81773,159,1254,28239300.0,0.0,81774
81774,17,1163,28239397.0,0.0,81775
81775,107,1077,28239905.0,0.0,81776
81776,25,998,28239982.0,0.0,81777
81777,129,1021,28240047.0,0.0,81778
81778,120,1530,28240052.0,0.0,81779
81779,107,1077,28240246.0,0.0,81780
81780,129,1376,28240285.0,0.0,81781
81781,194,1495,28240433.0,0.0,81782
81782,212,1199,28240437.0,0.0,81783
81783,155,1224,28240454.0,0.0,81784
81784,107,1378,28240517.0,0.0,81785
81785,30,1404,28240619.0,0.0,81786
81786,168,1396,28240725.0,0.0,81787
81787,227,1198,28240730.0,0.0,81788
81788,168,1095,28240761.0,0.0,81789
81789,168,1711,28240839.0,0.0,81790
81790,168,1077,28240868.0,0.0,81791
81791,168,1212,28240928.0,0.0,81792
81792,168,1272,28240948.0,0.0,81793
81793,168,1133,28241001.0,0.0,81794
81794,107,1069,28241009.0,0.0,81795
81795,17,1604,28241125.0,0.0,81796
81796,168,1493,28241187.0,0.0,81797
81797,168,981,28241195.0,0.0,81798
81798,172,1675,28241208.0,0.0,81799
81799,168,1060,28241210.0,0.0,81800
81800,168,1524,28241216.0,0.0,81801
81801,107,1301,28241230.0,0.0,81802
81802,17,1277,28241275.0,0.0,81803
81803,94,1426,28241279.0,0.0,81804
81804,168,1694,28241299.0,0.0,81805
81805,25,1000,28241543.0,0.0,81806
81806,107,1339,28241560.0,0.0,81807
81807,94,1581,28241589.0,0.0,81808
81808,168,1029,28241614.0,0.0,81809
81809,168,1241,28241700.0,0.0,81810
81810,194,1273,28241812.0,0.0,81811
81811,168,1035,28241897.0,0.0,81812
81812,94,1426,28241909.0,0.0,81813
81813,94,1426,28242225.0,0.0,81814
81814,136,1594,28242250.0,0.0,81815
81815,107,1077,28242472.0,0.0,81816
81816,94,1426,28242535.0,0.0,81817
81817,107,1069,28242693.0,0.0,81818
81818,127,1632,28242743.0,0.0,81819
81819,30,1404,28242760.0,0.0,81820
81820,94,1426,28242850.0,0.0,81821
81821,2,1561,28242877.0,0.0,81822
81822,107,1339,28242904.0,0.0,81823
81823,94,1581,28243062.0,0.0,81824
81824,107,1301,28243077.0,0.0,81825
81825,2,1599,28243108.0,0.0,81826
81826,159,1495,28243234.0,0.0,81827
81827,94,1426,28243379.0,0.0,81828
81828,165,1229,28243535.0,0.0,81829
81829,94,1581,28243560.0,0.0,81830
81830,94,1669,28243691.0,0.0,81831
81831,30,1206,28243856.0,0.0,81832
81832,94,1581,28243963.0,0.0,81833
81833,165,1592,28244001.0,0.0,81834
81834,212,1431,28244131.0,0.0,81835
81835,165,1507,28244199.0,0.0,81836
81836,94,1581,28244223.0,0.0,81837
81837,30,1530,28244346.0,0.0,81838
81838,2,1044,28244374.0,0.0,81839
81839,94,1581,28244460.0,0.0,81840
81840,30,1206,28244621.0,0.0,81841
81841,172,1240,28244658.0,0.0,81842
81842,94,1669,28244735.0,0.0,81843
81843,199,1448,28244773.0,0.0,81844
81844,180,1693,28244795.0,0.0,81845
81845,30,1515,28244871.0,0.0,81846
81846,172,1112,28244950.0,0.0,81847
81847,227,988,28245033.0,0.0,81848
81848,180,1480,28245060.0,0.0,81849
81849,94,1581,28245175.0,0.0,81850
81850,33,1027,28245582.0,0.0,81851
81851,199,1411,28245634.0,0.0,81852
81852,94,1581,28245646.0,0.0,81853
81853,155,1500,28245746.0,0.0,81854
81854,165,1424,28245774.0,0.0,81855
81855,199,1050,28245895.0,0.0,81856
81856,94,1601,28245896.0,0.0,81857
81857,199,1285,28246096.0,0.0,81858
81858,94,1581,28246146.0,0.0,81859
81859,227,1572,28246494.0,0.0,81860
81860,94,1581,28246677.0,0.0,81861
81861,216,1067,28246787.0,0.0,81862
81862,33,1310,28246925.0,0.0,81863
81863,2,1044,28246990.0,0.0,81864
81864,227,1398,28247040.0,0.0,81865
81865,94,1581,28247188.0,0.0,81866
81866,155,1089,28247227.0,0.0,81867
81867,139,1600,28247379.0,0.0,81868
81868,94,1581,28247508.0,0.0,81869
81869,155,1045,28247509.0,0.0,81870
81870,172,1240,28247741.0,0.0,81871
81871,139,1066,28247770.0,0.0,81872
81872,155,1213,28247826.0,0.0,81873
81873,30,1530,28247933.0,0.0,81874
81874,172,1112,28248031.0,0.0,81875
81875,94,1581,28248059.0,0.0,81876
81876,139,1594,28248117.0,0.0,81877
81877,155,1240,28248167.0,0.0,81878
81878,30,1515,28248168.0,0.0,81879
